 ,Label,Mean,Min,Max
479,Fructose_org4_angle0.tif:479,315.988,229,417
480,Fructose_org4_angle0.tif:480,314.850,230,413
481,Fructose_org4_angle0.tif:481,313.427,219,418
482,Fructose_org4_angle0.tif:482,312.310,225,408
483,Fructose_org4_angle0.tif:483,311.308,222,411
484,Fructose_org4_angle0.tif:484,310.196,230,405
485,Fructose_org4_angle0.tif:485,309.111,223,402
486,Fructose_org4_angle0.tif:486,308.081,232,404
487,Fructose_org4_angle0.tif:487,307.091,231,400
488,Fructose_org4_angle0.tif:488,306.069,232,396
489,Fructose_org4_angle0.tif:489,305.140,218,391
490,Fructose_org4_angle0.tif:490,304.256,227,392
491,Fructose_org4_angle0.tif:491,303.705,228,394
492,Fructose_org4_angle0.tif:492,0.000,0,0
493,Fructose_org4_angle0.tif:493,0.000,0,0
494,Fructose_org4_angle0.tif:494,0.000,0,0
495,Fructose_org4_angle0.tif:495,0.000,0,0
496,Fructose_org4_angle0.tif:496,0.000,0,0
