 ,Label,Mean,Min,Max
253,ClearT2_org1.tif:253,2985.591,1888,4091
254,ClearT2_org1.tif:254,2961.466,1873,4095
255,ClearT2_org1.tif:255,2936.830,1842,3960
256,ClearT2_org1.tif:256,2912.165,1819,3951
257,ClearT2_org1.tif:257,2888.652,1787,3951
258,ClearT2_org1.tif:258,2866.206,1755,3917
259,ClearT2_org1.tif:259,2844.908,1729,3875
260,ClearT2_org1.tif:260,2824.990,1708,3739
261,ClearT2_org1.tif:261,2801.914,1693,3762
262,ClearT2_org1.tif:262,2777.788,1698,4010
263,ClearT2_org1.tif:263,2754.104,1668,4257
264,ClearT2_org1.tif:264,2734.437,1680,4241
265,ClearT2_org1.tif:265,2719.897,1714,4422
266,ClearT2_org1.tif:266,2710.179,1712,4429
267,ClearT2_org1.tif:267,2706.458,1662,4553
268,ClearT2_org1.tif:268,2709.493,1648,4986
269,ClearT2_org1.tif:269,2716.703,1646,5447
270,ClearT2_org1.tif:270,2725.574,1617,6025
271,ClearT2_org1.tif:271,2736.357,1598,6392
272,ClearT2_org1.tif:272,2748.401,1565,6262
273,ClearT2_org1.tif:273,2762.002,1542,5448
274,ClearT2_org1.tif:274,2777.842,1511,7032
275,ClearT2_org1.tif:275,2796.420,1513,8790
276,ClearT2_org1.tif:276,2816.744,1517,9353
277,ClearT2_org1.tif:277,2836.760,1524,11095
278,ClearT2_org1.tif:278,2854.836,1419,14269
279,ClearT2_org1.tif:279,2867.431,1346,14912
280,ClearT2_org1.tif:280,2874.642,1252,12337
281,ClearT2_org1.tif:281,2878.689,1117,8697
282,ClearT2_org1.tif:282,2881.377,1063,9163
283,ClearT2_org1.tif:283,2885.244,992,11594
284,ClearT2_org1.tif:284,2891.152,923,20667
285,ClearT2_org1.tif:285,2891.865,868,34009
286,ClearT2_org1.tif:286,2883.982,823,46211
287,ClearT2_org1.tif:287,2861.998,758,47550
288,ClearT2_org1.tif:288,2825.072,719,37354
289,ClearT2_org1.tif:289,2772.045,681,32135
290,ClearT2_org1.tif:290,2700.948,662,30094
291,ClearT2_org1.tif:291,2616.102,618,32611
292,ClearT2_org1.tif:292,2520.672,599,40089
293,ClearT2_org1.tif:293,2408.730,572,44150
294,ClearT2_org1.tif:294,2272.824,541,51702
295,ClearT2_org1.tif:295,2118.041,507,52647
296,ClearT2_org1.tif:296,1952.381,480,43583
297,ClearT2_org1.tif:297,1775.141,453,36749
298,ClearT2_org1.tif:298,1583.827,439,32037
299,ClearT2_org1.tif:299,1386.346,404,33603
300,ClearT2_org1.tif:300,1189.436,377,27208
301,ClearT2_org1.tif:301,993.173,357,17451
302,ClearT2_org1.tif:302,806.654,340,9203
303,ClearT2_org1.tif:303,648.667,333,5183
304,ClearT2_org1.tif:304,533.657,317,2566
305,ClearT2_org1.tif:305,461.990,311,1482
306,ClearT2_org1.tif:306,423.009,306,888
307,ClearT2_org1.tif:307,403.183,301,663
308,ClearT2_org1.tif:308,392.601,297,587
309,ClearT2_org1.tif:309,385.860,286,542
310,ClearT2_org1.tif:310,381.168,295,510
311,ClearT2_org1.tif:311,378.117,283,472
312,ClearT2_org1.tif:312,377.524,277,475
313,ClearT2_org1.tif:313,379.885,281,481
314,ClearT2_org1.tif:314,385.189,273,492
315,ClearT2_org1.tif:315,383.933,267,490
316,ClearT2_org1.tif:316,371.300,0,499
317,ClearT2_org1.tif:317,8.441,0,438
318,ClearT2_org1.tif:318,0.000,0,0
319,ClearT2_org1.tif:319,0.000,0,0
320,ClearT2_org1.tif:320,0.000,0,0
